tgl_publish,judul,link
"2020-10-21 20:41:00","FKUB Bireuen Gelar Dialog Antar Umat Beragama",https://infopublik.id/kategori/nusantara/488100/fkub-bireuen-gelar-dialog-antar-umat-beragama
"2020-10-21 20:43:00","Aminullah Minta ADG Dioptimalkan untuk Kemajuan Gampong",https://infopublik.id/kategori/nusantara/488101/aminullah-minta-adg-dioptimalkan-untuk-kemajuan-gampong
"2020-10-21 20:47:00","Forkopimda Banda Aceh Usulkan Perketat Daerah Perbatasan Cegah Covid-19",https://infopublik.id/kategori/nusantara/488102/forkopimda-banda-aceh-usulkan-perketat-daerah-perbatasan-cegah-covid-19
"2020-10-22 09:16:00","Jelang Libur Panjang,  Satgas Covid-19 Aceh Pantau Penerapan Prokes ",https://infopublik.id/kategori/nusantara/488420/jelang-libur-panjang-satgas-covid-19-aceh-pantau-penerapan-prokes
"2020-10-22 10:44:00","Ketua DWP Tutup Rakor Bunda PAUD Aceh Tahun 2020",https://infopublik.id/kategori/nusantara/488421/ketua-dwp-tutup-rakor-bunda-paud-aceh-tahun-2020
"2020-10-22 13:06:00","Pemprov Aceh Bangun 4.042 Unit Rumah Layak Huni ",https://infopublik.id/kategori/nusantara/488492/pemprov-aceh-bangun-4-042-unit-rumah-layak-huni
"2020-10-22 22:38:00","Dyah Erti Idawati Beri Penghargaan Kepada Guru Kreatif Masa Pandemi",https://infopublik.id/kategori/nusantara/488640/dyah-erti-idawati-beri-penghargaan-kepada-guru-kreatif-masa-pandemi
"2020-10-22 22:42:00","Angka Kematian Covid-19 Aceh Susul CFR Nasional, 78 Orang Sembuh Lagi",https://infopublik.id/kategori/nusantara/488641/angka-kematian-covid-19-aceh-susul-cfr-nasional-78-orang-sembuh-lagi
"2020-10-22 22:46:00","Dyah Panen Ikan dan Sayur Program Gampang di Aceh Tamiang",https://infopublik.id/kategori/nusantara/488642/dyah-panen-ikan-dan-sayur-program-gampang-di-aceh-tamiang
"2020-10-22 22:55:00","Dyah Erti Idawati Temui Petani Bawang “Gampang” di Banda Mulia",https://infopublik.id/kategori/nusantara/488644/dyah-erti-idawati-temui-petani-bawang-gampang-di-banda-mulia
"2020-10-22 22:59:00","Libur dan Cuti Bersama, Tempat Wisata Dibatasi 50%",https://infopublik.id/kategori/nusantara/488645/libur-dan-cuti-bersama-tempat-wisata-dibatasi-50
"2020-10-22 23:02:00","Plt Gubernur Aceh: Pengelolaan Aset Daerah Dorong Pertumbuhan Ekonomi",https://infopublik.id/kategori/nusantara/488646/plt-gubernur-aceh-pengelolaan-aset-daerah-dorong-pertumbuhan-ekonomi
"2020-10-22 23:05:00","Deklarasi Kota Santri, Bupati Bireuen: Ini Tidak Terlepas dari Peran Kemenag Aceh",https://infopublik.id/kategori/nusantara/488650/deklarasi-kota-santri-bupati-bireuen-ini-tidak-terlepas-dari-peran-kemenag-aceh
"2020-10-23 15:46:00","Peringatan HSN: Ikrar Santri untuk Negeri",https://infopublik.id/kategori/nusantara/488659/peringatan-hsn-ikrar-santri-untuk-negeri
"2020-10-23 15:48:00","Terapkan Pembelajaran Jarak Jauh, Zainal Harap Guru Semakin Kreatif",https://infopublik.id/kategori/nusantara/488660/terapkan-pembelajaran-jarak-jauh-zainal-harap-guru-semakin-kreatif
"2020-10-23 15:51:00","Wali Kota Banda Aceh Resmikan Restoran Berkonsep Kebun Hidroponik",https://infopublik.id/kategori/nusantara/488661/wali-kota-banda-aceh-resmikan-restoran-berkonsep-kebun-hidroponik
"2020-10-25 00:06:00","Uji Coba Lhok Guci Dimulai",https://infopublik.id/kategori/nusantara/488957/uji-coba-lhok-guci-dimulai
"2020-10-25 00:09:00","Pemprov Aceh Imbau Warga dan ASN Tak Bepergian Saat Libur Panjang",https://infopublik.id/kategori/nusantara/488955/pemprov-aceh-imbau-warga-dan-asn-tak-bepergian-saat-libur-panjang
"2020-10-25 00:17:00","Bertambah Lagi, Puluhan Penderita Covid-19 di Aceh Sembuh",https://infopublik.id/kategori/nusantara/488956/bertambah-lagi-puluhan-penderita-covid-19-di-aceh-sembuh
"2020-10-25 20:36:00","Pemerintah Aceh Percepat Pembangunan Gampong Sikundo",https://infopublik.id/kategori/nusantara/488958/pemerintah-aceh-percepat-pembangunan-gampong-sikundo
"2020-10-25 20:44:00","Dyah Erti Idawati Advokasi Perbub dan Perwal PAUD Holistik Integratif",https://infopublik.id/kategori/nusantara/488960/dyah-erti-idawati-advokasi-perbub-dan-perwal-paud-holistik-integratif
"2020-10-25 20:52:00","Sebanyak 1.875 Pelanggar Prokes Ditindak, Konfirmasi Baru 90 Orang",https://infopublik.id/kategori/nusantara/488959/sebanyak-1-875-pelanggar-prokes-ditindak-konfirmasi-baru-90-orang
"2020-10-27 09:54:00","Sekda Aceh Berikan Pembekalan “Gencar” kepada Puluhan Ribu Tenaga Kesehatan",https://infopublik.id/kategori/nusantara/489299/sekda-aceh-berikan-pembekalan-gencar-kepada-puluhan-ribu-tenaga-kesehatan
"2020-10-27 10:46:00","DPRA Gelar RDPU Rancangan Qanun SIAT",https://infopublik.id/kategori/nusantara/489301/dpra-gelar-rdpu-rancangan-qanun-siat
"2020-10-27 10:50:00","Penderita Covid Sembuh Bertambah 80 orang, Konfirmasi Baru 40 Orang",https://infopublik.id/kategori/nusantara/489302/penderita-covid-sembuh-bertambah-80-orang-konfirmasi-baru-40-orang
"2020-10-27 10:52:00","Pelaku UMKM Mengaku Bantuan Pemerintah Aceh Menunjang Usahanya",https://infopublik.id/kategori/nusantara/489303/pelaku-umkm-mengaku-bantuan-pemerintah-aceh-menunjang-usahanya
"2020-10-29 11:39:00","Pemerintah Aceh Raih WTP Lima Kali Beruntun",https://infopublik.id/kategori/nusantara/489676/pemerintah-aceh-raih-wtp-lima-kali-beruntun
"2020-10-29 11:42:00","Aceh Berdikari, Stimulus Pemerintah Aceh untuk Pelaku Usaha di Masa Pandemi",https://infopublik.id/kategori/nusantara/489678/aceh-berdikari-stimulus-pemerintah-aceh-untuk-pelaku-usaha-di-masa-pandemi
"2020-10-29 11:45:00","Risiko Penularan Covid-19 di Zona Merah dan Oranye, Kasus Baru 74 Orang",https://infopublik.id/kategori/nusantara/489679/risiko-penularan-covid-19-di-zona-merah-dan-oranye-kasus-baru-74-orang
"2020-10-29 16:20:00","Plt. Gubernur Ikuti Puncak Peringatan Sumpah Pemuda 2020",https://infopublik.id/kategori/nusantara/489675/plt-gubernur-ikuti-puncak-peringatan-sumpah-pemuda-2020
"2020-10-29 16:31:00","Sayembara Aceh Berdikari Ditutup, Dyah Ajak Pemuda Berwirausaha",https://infopublik.id/kategori/nusantara/489658/sayembara-aceh-berdikari-ditutup-dyah-ajak-pemuda-berwirausaha
"2020-11-01 06:11:00","Oktober 2020, Aceh Inflasi 0,65 Persen",https://infopublik.id/kategori/nusantara/490135/oktober-2020-aceh-inflasi-0-65-persen
"2020-11-01 06:21:00","Kasus Meninggal Covid-19 di Aceh Nihil",https://infopublik.id/kategori/nusantara/490161/kasus-meninggal-covid-19-di-aceh-nihil
"2020-11-01 09:19:00","Kemenag Simeulue Sosialisasi Pembatalan Keberangkatan Jemaah Haji 2020",https://infopublik.id/kategori/nusantara/490902/kemenag-simeulue-sosialisasi-pembatalan-keberangkatan-jemaah-haji-2020
"2020-11-01 09:46:00","Mendagri Lantik Nova Iriansyah Sebagai Gubernur Aceh",https://infopublik.id/kategori/nusantara/490898/mendagri-lantik-nova-iriansyah-sebagai-gubernur-aceh
"2020-11-01 11:57:00","Wakil Ketua Tim Penggerak PKK Aceh Sosialisasikan 10 Program Pokok PKK",https://infopublik.id/kategori/nusantara/491307/wakil-ketua-tim-penggerak-pkk-aceh-sosialisasikan-10-program-pokok-pkk
"2020-11-01 12:08:00","Tren Kasus Konfirmasi Positif Covid-19 di Aceh Terus Menurun",https://infopublik.id/kategori/nusantara/490033/tren-kasus-konfirmasi-positif-covid-19-di-aceh-terus-menurun
"2020-11-01 12:10:00","Pastikan Penerapan Prokes, Satgas Covid-19 Pantau Tempat Wisata saat Libur Panjang",https://infopublik.id/kategori/nusantara/490034/pastikan-penerapan-prokes-satgas-covid-19-pantau-tempat-wisata-saat-libur-panjang
"2020-11-01 16:38:00","Kota Langsa, Pasien Covid-19 Sembuh Bertambah 132 Orang",https://infopublik.id/kategori/nusantara/490708/kota-langsa-pasien-covid-19-sembuh-bertambah-132-orang
"2020-11-01 17:47:00","Sukses Tangani Sapi Kurus, Gubernur Apresiasi UPTD IBI Saree",https://infopublik.id/kategori/nusantara/491323/sukses-tangani-sapi-kurus-gubernur-apresiasi-uptd-ibi-saree
"2020-11-01 17:48:00","Gubernur Aceh Lepas Puluhan Pesepeda Kampanyekan Pencegahan Covid-19",https://infopublik.id/kategori/nusantara/491321/gubernur-aceh-lepas-puluhan-pesepeda-kampanyekan-pencegahan-covid-19
"2020-11-01 17:56:00","Satgas Covid-19 Nasional Apresiasi Aceh Turunkan Kasus Konfirmasi dan Meninggal",https://infopublik.id/kategori/nusantara/491322/satgas-covid-19-nasional-apresiasi-aceh-turunkan-kasus-konfirmasi-dan-meninggal
"2020-11-01 18:19:00","Pelantikan Nova Iriansyah Terapkan Protokol Kesehatan",https://infopublik.id/kategori/nusantara/490706/pelantikan-nova-iriansyah-terapkan-protokol-kesehatan
"2020-11-01 18:30:00","Gubernur Aceh Buka Kejuaraan Menembak Piala Gubernur Tahun 2020",https://infopublik.id/kategori/nusantara/491319/gubernur-aceh-buka-kejuaraan-menembak-piala-gubernur-tahun-2020
"2020-11-01 22:32:00","Diskominsa Aceh Gelar Rapat Koordinasi Tim Pengelola TIK",https://infopublik.id/kategori/nusantara/490899/diskominsa-aceh-gelar-rapat-koordinasi-tim-pengelola-tik
"2020-11-01 22:39:00","Pelantikan Gubernur Aceh Momentum Menguatkan Kebersamaan untuk Kemajuan Aceh",https://infopublik.id/kategori/nusantara/490900/pelantikan-gubernur-aceh-momentum-menguatkan-kebersamaan-untuk-kemajuan-aceh
"2020-11-01 22:44:00","Agustus 2020 Tingkat Pengangguran Terbuka Sebesar 6,59%",https://infopublik.id/kategori/nusantara/491236/agustus-2020-tingkat-pengangguran-terbuka-sebesar-6-59
"2020-11-01 22:44:00","Kabupaten Bireuen dan Aceh Singkil Zona Merah Covid-19, Pasien Sembuh 95 Orang",https://infopublik.id/kategori/nusantara/490901/kabupaten-bireuen-dan-aceh-singkil-zona-merah-covid-19-pasien-sembuh-95-orang
"2020-11-02 04:15:00","Ekonomi Aceh di Triwulan III 2020 dengan Migas Turun 0,11 Persen, Tanpa Migas Turun 0,79 Persen",https://infopublik.id/kategori/nusantara/491221/ekonomi-aceh-di-triwulan-iii-2020-dengan-migas-turun-0-11-persen-tanpa-migas-turun-0-79-persen
"2020-11-02 08:08:00","Badan Kontak Majelis Taklim Aceh Gelar Rakerwil Tahun 2020",https://infopublik.id/kategori/nusantara/491510/badan-kontak-majelis-taklim-aceh-gelar-rakerwil-tahun-2020
"2020-11-02 08:08:00","Angka Kesembuhan Covid-19 Aceh Meningkat, Kasus Konfirmasi Baru 3 Orang",https://infopublik.id/kategori/nusantara/491509/angka-kesembuhan-covid-19-aceh-meningkat-kasus-konfirmasi-baru-3-orang
"2020-11-02 08:12:00","Dyah Erti Bagi Sembako Untuk Pemulung Gampong Jawa",https://infopublik.id/kategori/nusantara/491512/dyah-erti-bagi-sembako-untuk-pemulung-gampong-jawa
"2020-11-02 08:13:00","Gubernur Aceh Serahkan Sertipikat Tanah untuk Masyarakat",https://infopublik.id/kategori/nusantara/491511/gubernur-aceh-serahkan-sertipikat-tanah-untuk-masyarakat
"2020-11-02 08:20:00","Tim Pemerintah Aceh Terima Aliansi Buruh Aceh di Kantor Gubernur",https://infopublik.id/kategori/nusantara/491513/tim-pemerintah-aceh-terima-aliansi-buruh-aceh-di-kantor-gubernur
"2020-11-02 08:25:00","Asisten I Tinjau Pelaksanaan Donor Darah ASN, Total Terkumpul 5.640 Kantong",https://infopublik.id/kategori/nusantara/491514/asisten-i-tinjau-pelaksanaan-donor-darah-asn-total-terkumpul-5-640-kantong
"2020-11-02 08:28:00","Calon Jemaah Haji yang Meninggal Kini Boleh Diganti Anggota Keluarga",https://infopublik.id/kategori/nusantara/491515/calon-jemaah-haji-yang-meninggal-kini-boleh-diganti-anggota-keluarga
"2020-11-02 08:31:00","Peringatan Hari Pahlawan Digelar Terbatas dan Menerapkan Prokes",https://infopublik.id/kategori/nusantara/491516/peringatan-hari-pahlawan-digelar-terbatas-dan-menerapkan-prokes
"2020-11-10 04:20:00","Realisasi Anggaran Pendapatan Aceh Capai 100,38%",https://infopublik.id/kategori/nusantara/491508/realisasi-anggaran-pendapatan-aceh-capai-100-38
"2020-11-10 04:25:00","Gubernur Lantik Lima Anggota Badan Baitul Mal Aceh Periode 2020-2025",https://infopublik.id/kategori/nusantara/491507/gubernur-lantik-lima-anggota-badan-baitul-mal-aceh-periode-2020-2025
"2020-11-10 04:30:00","Gubernur Lantik 5 Anggota Komisi Informasi Aceh Periode 2020-2024",https://infopublik.id/kategori/nusantara/491506/gubernur-lantik-5-anggota-komisi-informasi-aceh-periode-2020-2024
"2020-11-11 10:35:00","Gubernur Luncurkan Mobile Banking Action Bank Aceh Syariah",https://infopublik.id/kategori/nusantara/491934/gubernur-luncurkan-mobile-banking-action-bank-aceh-syariah
"2020-11-11 11:42:00","Hari Pahlawan 2020, Momentum Berjuang Melawan Berbagai Permasalahan Bangsa",https://infopublik.id/kategori/nusantara/491935/hari-pahlawan-2020-momentum-berjuang-melawan-berbagai-permasalahan-bangsa
"2020-11-11 11:45:00","DPRA Setujui Rancangan Qanun Aceh Tentang Pertanggungjawaban Pelaksanaan APBA 2019",https://infopublik.id/kategori/nusantara/491937/dpra-setujui-rancangan-qanun-aceh-tentang-pertanggungjawaban-pelaksanaan-apba-2019
"2020-11-11 13:45:00","Hari Pahlawan, Masyarakat Bebaskan Aceh dari Zona Merah Covid-19",https://infopublik.id/kategori/nusantara/491960/hari-pahlawan-masyarakat-bebaskan-aceh-dari-zona-merah-covid-19
"2020-11-12 04:21:00","Diskominfo Aceh Gelar KOSALA",https://infopublik.id/kategori/nusantara/492125/diskominfo-aceh-gelar-kosala
"2020-11-12 04:27:00","Dyah Erti Idawati Dilantik Sebagai Ketua Tim Penggerak PKK Aceh",https://infopublik.id/kategori/nusantara/492124/dyah-erti-idawati-dilantik-sebagai-ketua-tim-penggerak-pkk-aceh
"2020-11-12 04:29:00","Sekda Aceh Tinjau Pelayanan RSUDZA",https://infopublik.id/kategori/nusantara/492121/sekda-aceh-tinjau-pelayanan-rsudza
"2020-11-12 04:33:00","Gencar Covid-19 Dilanjutkan, Gubernur: Terima Kasih Tenaga Kesehatan Aceh",https://infopublik.id/kategori/nusantara/492123/gencar-covid-19-dilanjutkan-gubernur-terima-kasih-tenaga-kesehatan-aceh
"2020-11-12 04:43:00","Gencar Berhasil Tekan Penularan Covid-19 di Aceh",https://infopublik.id/kategori/nusantara/492122/gencar-berhasil-tekan-penularan-covid-19-di-aceh
"2020-11-12 04:44:00","Kasus Aktif Covid-19 Aceh 1.233 Orang, Meninggal 9 Orang Kasus Lama",https://infopublik.id/kategori/nusantara/492120/kasus-aktif-covid-19-aceh-1-233-orang-meninggal-9-orang-kasus-lama
"2020-11-12 10:58:00","KBQ Baburrayyan Ekspor Kopi Gayo ke Manca Negara",https://infopublik.id/kategori/nusantara/492191/kbq-baburrayyan-ekspor-kopi-gayo-ke-manca-negara
"2020-11-12 11:24:00","UMKM KBQ Baburrayyan Produksi Kopi Sehat",https://infopublik.id/kategori/nusantara/492201/umkm-kbq-baburrayyan-produksi-kopi-sehat
"2020-11-13 01:33:00","Gubernur Aceh: TPID Perlu Lakukan Antisipasi Inflasi",https://infopublik.id/kategori/nusantara/492371/gubernur-aceh-tpid-perlu-lakukan-antisipasi-inflasi
"2020-11-13 01:42:00","Ketua TP-PKK Aceh Serahkan Bingkisan untuk Nakes Labkesda",https://infopublik.id/kategori/nusantara/492372/ketua-tp-pkk-aceh-serahkan-bingkisan-untuk-nakes-labkesda
"2020-11-13 05:07:00","Gubernur Aceh Sampaikan Terima Kasih atas Partisipasi Semua Pihak Cegah Covid-19",https://infopublik.id/kategori/nusantara/492376/gubernur-aceh-sampaikan-terima-kasih-atas-partisipasi-semua-pihak-cegah-covid-19
"2020-11-13 05:12:00","Gerakan 56 Detik Semangati Nakes dan Masyarakat Melawan Virus Corona",https://infopublik.id/kategori/nusantara/492374/gerakan-56-detik-semangati-nakes-dan-masyarakat-melawan-virus-corona
"2020-11-13 05:17:00","Pembangunan KMP Aceh Hebat 3 Hampir Rampung untuk Mudahkan Akses Wisata",https://infopublik.id/kategori/nusantara/492373/pembangunan-kmp-aceh-hebat-3-hampir-rampung-untuk-mudahkan-akses-wisata
"2020-11-13 16:12:00","Berawal Dari Hobi, Salmi Produksi Cerutu Skala Nasional",https://infopublik.id/kategori/nusantara/492545/berawal-dari-hobi-salmi-produksi-cerutu-skala-nasional
"2020-11-14 05:09:00","Sekda Lantik 319 Pejabat di Lingkungan Pemerintah Aceh",https://infopublik.id/kategori/nusantara/492604/sekda-lantik-319-pejabat-di-lingkungan-pemerintah-aceh
"2020-11-14 15:09:00","Selama Pandemi, Harga Minyak Serai di Gayo Lues Alami Kenaikan",https://infopublik.id/kategori/nusantara/492668/selama-pandemi-harga-minyak-serai-di-gayo-lues-alami-kenaikan
"2020-11-14 17:22:00","Berbahan Dasar Ampas Kayu, Said Juandi Kembangkan Budidaya Jamur Tiram",https://infopublik.id/kategori/nusantara/492680/berbahan-dasar-ampas-kayu-said-juandi-kembangkan-budidaya-jamur-tiram
"2020-11-14 18:39:00","Muhari Pasarkan Perabotan Grupel ke Manca Negara",https://infopublik.id/kategori/nusantara/492672/muhari-pasarkan-perabotan-grupel-ke-manca-negara
"2020-11-14 19:06:00","Usaha Binaan Dekranasda Galus Produksi Kerawang Gayo Lues",https://infopublik.id/kategori/nusantara/492677/usaha-binaan-dekranasda-galus-produksi-kerawang-gayo-lues
"2020-11-14 19:13:00","Selama Pandemi, Pemkab Gayo Lues Bantu 953 UMKM",https://infopublik.id/kategori/nusantara/492671/selama-pandemi-pemkab-gayo-lues-bantu-953-umkm
"2020-11-16 10:27:00","Galakkan Program Reformasi Total Koperasi, Pemkab Aceh Bina Kopwan",https://infopublik.id/kategori/nusantara/492840/galakkan-program-reformasi-total-koperasi-pemkab-aceh-bina-kopwan
"2020-11-16 10:47:00","BUMK Sepang Produksi Hand Sanitizer",https://infopublik.id/kategori/nusantara/492849/bumk-sepang-produksi-hand-sanitizer
"2020-11-16 10:52:00","Kasus Konfirmasi Baru Covid-19 di Aceh Bertambah 49 Orang",https://infopublik.id/kategori/nusantara/492850/kasus-konfirmasi-baru-covid-19-di-aceh-bertambah-49-orang
"2020-11-16 10:57:00","Dekranasda Aceh Gelar Lomba Program Kerja Dekranasda Kabupaten/Kota",https://infopublik.id/kategori/nusantara/492852/dekranasda-aceh-gelar-lomba-program-kerja-dekranasda-kabupaten-kota
"2020-11-16 11:03:00","Dekranasda akan Bangun Showroom di Plaza Aceh",https://infopublik.id/kategori/nusantara/492854/dekranasda-akan-bangun-showroom-di-plaza-aceh
"2020-11-16 11:48:00","Pemprov Aceh Akan Bangun Asrama Putri di Sumatra Barat",https://infopublik.id/kategori/nusantara/492853/pemprov-aceh-akan-bangun-asrama-putri-di-sumatra-barat
"2020-11-16 15:33:00","Diskominfo Aceh Gelar Bimbingan Teknik Virtual untuk Operator Gampong",https://infopublik.id/kategori/nusantara/492900/diskominfo-aceh-gelar-bimbingan-teknik-virtual-untuk-operator-gampong
"2020-11-17 16:52:00","Gubernur Aceh Buka Rakerda Dekranasda Pameran Virtual Aceh",https://infopublik.id/kategori/nusantara/493135/gubernur-aceh-buka-rakerda-dekranasda-pameran-virtual-aceh
"2020-11-18 05:54:00","Dyah Erti: Manfaatkan Teknologi untuk Pemasaran Produk di Masa Pandemi",https://infopublik.id/kategori/nusantara/493227/dyah-erti-manfaatkan-teknologi-untuk-pemasaran-produk-di-masa-pandemi
"2020-11-18 05:57:00","Usai Pelantikan Pejabat Pemerintah Aceh Serah Terima Jabatan dan Kembalikan Aset",https://infopublik.id/kategori/nusantara/493226/usai-pelantikan-pejabat-pemerintah-aceh-serah-terima-jabatan-dan-kembalikan-aset
"2020-11-18 12:48:00","Dekranasda Aceh Umumkan Pemenang Produk Unggulan Secara Virtual",https://infopublik.id/kategori/nusantara/493225/dekranasda-aceh-umumkan-pemenang-produk-unggulan-secara-virtual
"2020-11-18 12:50:00","Pelantikan Susulan Pejabat Eselon III dan Eselon IV Pemerintah Aceh",https://infopublik.id/kategori/nusantara/493228/pelantikan-susulan-pejabat-eselon-iii-dan-eselon-iv-pemerintah-aceh
"2020-11-18 13:01:00","Pelanggar Protokol Kesehatan Umumnya Tidak Pakai Masker",https://infopublik.id/kategori/nusantara/493229/pelanggar-protokol-kesehatan-umumnya-tidak-pakai-masker
"2020-11-18 13:21:00","Dekranasda Aceh Gelar Pameran Virtual Produk Kerajinan Unggulan Se-Aceh",https://infopublik.id/kategori/nusantara/493307/dekranasda-aceh-gelar-pameran-virtual-produk-kerajinan-unggulan-se-aceh
"2020-11-18 13:25:00","Aceh jadi Ujung Tombak Jalur Rempah",https://infopublik.id/kategori/nusantara/493309/aceh-jadi-ujung-tombak-jalur-rempah
"2020-11-18 13:48:00","Perpusnas Anugerahkan Penghargaan kepada Gubernur Aceh",https://infopublik.id/kategori/nusantara/493316/perpusnas-anugerahkan-penghargaan-kepada-gubernur-aceh
"2020-11-18 13:54:00","Perkembangan Kasus Covid-19 di Aceh, Pasien Sembuh 53 Orang",https://infopublik.id/kategori/nusantara/493315/perkembangan-kasus-covid-19-di-aceh-pasien-sembuh-53-orang
"2020-11-19 03:55:00","Samakan Presepsi, TVRI Gelar Gathering",https://infopublik.id/kategori/nusantara/493478/samakan-presepsi-tvri-gelar-gathering
"2020-11-19 03:59:00","TKSK Aceh Raih Juara III Terbaik Tingkat Nasional Tahun 2020",https://infopublik.id/kategori/nusantara/493477/tksk-aceh-raih-juara-iii-terbaik-tingkat-nasional-tahun-2020
"2020-11-20 04:50:00","Pemerintah Aceh Canangkan Gerakan Masker Anak Sekolah",https://infopublik.id/kategori/nusantara/493718/pemerintah-aceh-canangkan-gerakan-masker-anak-sekolah
